has_csrf_token_in_form,has_csrf_token_in_header,has_samesite_cookie,has_origin_check,has_referer_check,http_method,is_state_changing,content_type,requires_auth,token_entropy,token_changes_per_request,response_sets_cookie,auth_mechanism,endpoint_sensitivity,is_vulnerable
0,0,Lax,1,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5432,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.9043,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.4751,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8791,1
1,0,Lax,1,0,PUT,1,text/plain,1,4.0422,1,0,cookie,0.1713,0
1,0,Lax,0,0,PUT,1,multipart/form-data,1,4.7994,1,1,none,0.2536,0
1,0,Lax,1,0,PUT,1,multipart/form-data,0,3.8793,1,1,header_only,0.2921,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5717,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,mixed,0.6732,1
1,0,Strict,0,0,POST,1,application/json,1,4.2528,1,0,none,0.5815,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.5507,1
