has_csrf_token_in_form,has_csrf_token_in_header,has_samesite_cookie,has_origin_check,has_referer_check,http_method,is_state_changing,content_type,requires_auth,token_entropy,token_changes_per_request,response_sets_cookie,auth_mechanism,endpoint_sensitivity,is_vulnerable
1,0,Lax,1,1,GET,1,application/x-www-form-urlencoded,0,3.9193,1,1,none,0.0925,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.4179,1
1,1,Lax,1,1,POST,1,application/json,0,4.4986,1,1,mixed,0.2597,0
1,1,Lax,1,0,POST,1,application/json,1,4.7597,1,0,cookie,0.1603,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.8087,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4689,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.4814,1
1,1,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,4.8422,0,1,cookie,0.0547,0
1,1,Lax,0,0,GET,1,application/json,1,4.9318,1,0,none,0.3824,0
1,1,Strict,1,1,POST,0,application/json,1,4.6594,1,1,cookie,0.0554,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5045,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.883,1
1,0,Lax,0,1,GET,0,text/plain,0,4.8051,1,1,none,0.2454,0
1,1,Lax,1,0,GET,1,application/json,1,5.62,1,1,none,0.128,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9583,1
1,1,Lax,1,1,PATCH,1,application/x-www-form-urlencoded,1,3.5745,1,0,header_only,0.1486,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.9043,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4987,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.7946,1
1,1,Strict,0,1,DELETE,0,text/plain,0,5.9757,1,1,cookie,0.2585,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,cookie,0.9983,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9546,1
1,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,0,2.9517,0,1,header_only,0.6314,0
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.5752,1,1,cookie,0.5467,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4975,1
1,0,Strict,1,0,DELETE,1,application/x-www-form-urlencoded,1,4.21,1,0,cookie,0.2721,0
1,0,Lax,1,1,GET,0,application/json,1,3.7448,1,1,mixed,0.3316,0
0,0,None,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.3294,1
1,0,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,4.2531,1,1,cookie,0.0495,0
1,0,Strict,1,0,DELETE,0,application/json,1,4.9434,1,0,none,0.0798,0
1,0,Strict,1,1,GET,0,application/x-www-form-urlencoded,1,4.0403,1,0,header_only,0.6393,0
1,1,Strict,0,1,POST,0,multipart/form-data,1,4.5323,1,0,none,0.4324,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.4853,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.774,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,mixed,0.4808,1
1,1,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,3.6655,1,1,none,0.5255,0
1,1,Lax,0,0,POST,1,application/json,0,2.8396,0,0,header_only,0.6281,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,cookie,0.9233,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6302,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.7936,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.9879,1
1,0,Strict,1,0,DELETE,1,application/json,1,4.2484,1,1,mixed,0.1223,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9501,1
1,1,Strict,0,1,GET,0,application/x-www-form-urlencoded,1,3.9912,1,1,cookie,0.1187,0
1,0,Strict,1,1,POST,1,multipart/form-data,1,4.6272,1,0,mixed,0.2269,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7051,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7736,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.9375,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8781,1
0,0,None,0,0,DELETE,1,text/plain,1,0.0,0,0,cookie,0.202,1
1,1,Lax,1,0,GET,0,application/json,1,4.9622,1,1,header_only,0.1124,0
1,1,Strict,1,1,POST,1,text/plain,1,4.9549,1,1,cookie,0.557,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,mixed,0.5166,1
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,1,cookie,0.8227,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.4758,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8487,1
1,0,Lax,1,1,GET,0,multipart/form-data,1,5.3434,1,1,none,0.3923,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.6187,1
1,0,Lax,1,1,POST,1,text/plain,0,5.1154,1,0,none,0.4467,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5816,1
1,1,None,1,0,PATCH,1,text/plain,1,1.2935,0,1,mixed,0.7114,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8363,1
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,3.7794,1,0,cookie,0.1764,0
1,0,Strict,1,1,DELETE,0,multipart/form-data,1,5.566,1,0,cookie,0.4978,0
1,1,Strict,0,0,DELETE,1,text/plain,1,5.3282,1,1,none,0.343,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.5348,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.796,1
0,0,Lax,1,0,PATCH,1,multipart/form-data,1,5.6518,0,1,none,0.3764,0
1,0,Strict,0,0,POST,1,text/plain,0,3.7531,1,0,header_only,0.399,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4975,1
1,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,1.1992,0,1,cookie,0.7234,1
1,0,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.8001,1,0,mixed,0.1212,0
0,0,absent,0,0,GET,0,text/plain,0,0.0,0,0,cookie,0.316,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.911,1
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,0,cookie,0.7615,1
1,1,Strict,1,1,POST,1,multipart/form-data,1,4.3441,1,0,mixed,0.414,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.993,1
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.4346,1,0,cookie,0.2787,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.3443,1
1,0,Lax,1,0,PUT,1,multipart/form-data,0,3.8793,1,1,header_only,0.2921,0
0,0,absent,0,0,GET,0,application/json,0,0.0,0,1,none,0.6024,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.2669,1
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,5.0121,1,1,none,0.4565,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8257,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5929,1
0,0,Strict,1,0,POST,1,multipart/form-data,1,5.2184,1,1,header_only,0.4791,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.677,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,cookie,0.5674,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6076,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.5967,1
1,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,2.3915,0,1,cookie,0.3664,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7484,1
0,0,None,1,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.4667,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.6828,1
1,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.5616,0,1,cookie,0.7325,1
0,1,Strict,1,1,PUT,1,application/json,1,3.4564,1,0,none,0.4658,0
1,1,None,0,1,GET,0,multipart/form-data,1,3.3664,0,1,none,0.6184,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6816,1
0,0,None,0,0,PATCH,1,multipart/form-data,1,0.0,0,0,cookie,0.6343,1
0,1,None,1,1,PUT,0,text/plain,0,2.122,1,0,cookie,0.6926,0
1,1,Strict,0,0,POST,1,application/json,1,5.5161,1,1,cookie,0.6843,0
0,0,None,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,cookie,0.5329,1
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.0871,1,1,cookie,0.0701,0
1,0,Strict,1,1,DELETE,1,application/x-www-form-urlencoded,0,5.9276,1,1,mixed,0.5505,0
1,0,Strict,1,0,DELETE,1,application/x-www-form-urlencoded,0,4.2937,1,1,header_only,0.509,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.4929,1
1,0,Strict,1,1,POST,0,application/json,1,4.6929,1,1,mixed,0.1323,0
1,0,Lax,1,0,PUT,1,application/x-www-form-urlencoded,1,4.2669,0,1,mixed,0.6405,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,0,0.0,0,1,mixed,0.4707,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.3928,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.6377,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.687,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8705,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,0,0.0,0,0,mixed,0.4024,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.3536,1
0,0,absent,0,0,DELETE,1,application/json,0,0.0,0,0,cookie,0.6855,1
1,0,Lax,1,1,POST,1,application/json,1,5.0791,1,1,mixed,0.4337,0
0,1,Strict,1,1,DELETE,1,text/plain,0,4.9714,1,0,cookie,0.5847,0
0,0,absent,1,1,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.5216,1
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,5.0242,1,0,mixed,0.5942,0
1,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,1,4.2462,1,1,mixed,0.603,0
0,0,absent,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.9176,1
1,1,Strict,1,1,POST,1,multipart/form-data,1,3.7311,1,0,mixed,0.6113,0
1,1,Strict,1,0,PUT,0,application/json,1,5.0847,1,0,mixed,0.378,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.5312,1
1,1,Lax,1,0,DELETE,1,text/plain,1,5.3255,1,0,cookie,0.1717,0
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.4103,1,0,mixed,0.3694,0
1,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,0,3.6117,1,0,cookie,0.4095,0
1,0,Lax,1,1,POST,1,multipart/form-data,0,5.1979,1,0,cookie,0.1848,0
1,0,Strict,1,0,POST,1,text/plain,1,5.121,1,1,header_only,0.0593,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4096,1
1,1,Strict,1,1,DELETE,1,multipart/form-data,1,3.0057,1,0,mixed,0.5726,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.5591,1
1,0,Strict,1,0,POST,1,application/json,1,3.5967,1,1,mixed,0.2258,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.93,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.3244,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4559,1
1,0,Lax,1,1,POST,1,multipart/form-data,1,4.164,1,0,mixed,0.3173,0
1,0,Lax,1,1,DELETE,0,application/x-www-form-urlencoded,1,5.9268,1,1,none,0.4009,0
0,0,None,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.3908,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,4.2266,1,1,mixed,0.25,0
1,0,Lax,1,0,DELETE,1,multipart/form-data,1,4.4312,1,1,mixed,0.1145,0
1,0,Strict,1,0,PUT,1,application/x-www-form-urlencoded,0,3.5659,1,1,header_only,0.059,0
0,0,None,0,0,GET,0,application/json,1,0.0,0,1,none,0.295,1
0,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,1,4.2968,1,0,none,0.329,0
1,0,Lax,1,1,GET,1,application/json,1,5.4702,1,1,none,0.5958,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.4546,1
0,0,None,0,0,DELETE,1,application/json,0,0.0,0,0,cookie,0.464,1
1,1,Lax,1,1,POST,0,application/json,1,2.0315,1,1,cookie,0.3516,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.4201,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.8988,1
1,0,absent,1,0,POST,1,application/x-www-form-urlencoded,1,1.5155,0,1,mixed,0.4589,1
1,1,Lax,0,0,GET,0,text/plain,1,4.051,1,0,header_only,0.3004,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9591,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5488,1
1,0,Strict,0,0,GET,1,application/x-www-form-urlencoded,1,4.2246,1,1,none,0.2766,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.6107,1
1,1,Strict,0,1,DELETE,1,multipart/form-data,1,5.3878,1,0,mixed,0.3142,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8027,1
1,0,Lax,1,0,PUT,1,application/json,0,4.2329,1,1,none,0.2119,0
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.9449,1,0,cookie,0.1099,0
1,0,Lax,1,0,PUT,1,application/x-www-form-urlencoded,1,5.3719,1,0,none,0.1372,0
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7075,1
1,0,Strict,0,0,GET,0,text/plain,0,4.9881,1,0,mixed,0.2436,0
0,0,None,0,0,PATCH,1,multipart/form-data,1,0.0,0,0,none,0.4519,1
1,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.1405,0,0,cookie,0.7241,1
1,0,Lax,1,0,PUT,1,multipart/form-data,0,4.8825,1,1,cookie,0.2635,0
1,1,Strict,1,0,POST,1,multipart/form-data,1,5.038,1,0,header_only,0.0608,0
1,1,Lax,0,0,POST,1,application/json,1,3.194,1,0,none,0.1219,0
1,0,Strict,0,0,POST,1,application/json,0,5.4816,1,1,header_only,0.6294,0
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9814,1
1,0,absent,1,0,POST,1,application/x-www-form-urlencoded,1,1.8683,0,1,cookie,0.9598,1
1,0,Strict,1,0,GET,0,multipart/form-data,1,4.789,1,0,none,0.3095,0
1,0,Strict,1,0,PUT,1,application/json,0,4.9521,1,0,cookie,0.5018,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8044,1
1,0,Lax,1,0,POST,1,multipart/form-data,1,3.4027,0,1,none,0.5132,0
1,0,Lax,1,1,GET,0,text/plain,1,5.6139,1,0,none,0.0765,0
0,1,Strict,1,1,PATCH,1,application/json,1,5.102,1,1,mixed,0.6716,0
0,1,Lax,1,1,PATCH,1,multipart/form-data,1,4.1272,1,1,cookie,0.3618,0
1,0,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.0511,0,1,cookie,0.4166,0
1,1,Lax,1,1,PUT,1,application/json,1,4.7882,1,0,mixed,0.021,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.6372,1
1,0,Lax,1,0,GET,0,multipart/form-data,1,4.2092,1,1,cookie,0.0465,0
1,0,Lax,1,0,PUT,1,application/json,1,5.0568,1,1,none,0.128,0
1,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,1.3529,0,1,cookie,0.5723,1
1,1,Strict,0,1,POST,0,multipart/form-data,1,4.6229,1,0,header_only,0.2163,0
0,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,3.4354,1,1,none,0.4929,0
1,0,Lax,0,1,PUT,1,application/x-www-form-urlencoded,1,4.6065,1,0,cookie,0.3514,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7348,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,0,0.0,0,0,none,0.8238,1
0,0,absent,0,0,PATCH,1,application/json,0,0.0,0,1,none,0.9289,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.8683,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5874,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5262,1
1,0,Strict,0,1,DELETE,0,application/json,1,4.01,1,0,header_only,0.5197,0
1,1,Lax,1,0,GET,0,application/json,0,4.5752,1,1,mixed,0.4497,0
1,0,Strict,1,1,PUT,1,application/json,0,5.4292,1,0,none,0.5315,0
1,0,Lax,1,1,POST,1,multipart/form-data,0,5.1281,1,1,cookie,0.2957,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6782,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8829,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.9945,1
1,1,Lax,1,1,PUT,0,text/plain,0,2.3559,0,1,cookie,0.1007,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.4221,1
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,0,cookie,0.5777,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4404,1
1,1,Strict,0,1,POST,0,multipart/form-data,1,3.7985,1,0,none,0.0482,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.5062,1
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.1867,0,1,cookie,0.0827,0
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.6622,1
0,1,None,0,1,GET,1,multipart/form-data,1,3.7216,1,0,cookie,0.4112,0
0,1,Lax,1,0,POST,1,application/json,0,3.219,1,1,cookie,0.6333,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.381,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.8214,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6713,1
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,0,5.7788,1,1,mixed,0.4989,0
1,1,Lax,1,0,PUT,0,text/plain,1,4.7077,1,0,cookie,0.1831,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5389,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,mixed,0.8237,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8259,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.3875,1
0,0,absent,0,0,GET,0,application/json,1,0.0,0,0,cookie,0.4188,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8281,1
1,1,Strict,1,0,PATCH,1,application/json,1,5.6484,1,1,header_only,0.445,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.4566,1
1,0,Strict,1,0,PUT,0,multipart/form-data,1,4.5584,1,1,mixed,0.6376,0
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.477,1
1,1,Lax,0,0,DELETE,1,application/json,1,4.6508,1,0,header_only,0.3827,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.579,1
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,1,none,0.9176,1
1,0,Strict,0,1,POST,1,multipart/form-data,1,5.296,1,1,header_only,0.2816,0
1,1,Strict,0,0,PUT,1,multipart/form-data,0,4.3568,1,1,cookie,0.1599,0
1,1,Strict,0,1,DELETE,1,application/x-www-form-urlencoded,1,3.0568,1,0,cookie,0.621,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,none,0.8509,1
0,0,Lax,1,1,POST,1,multipart/form-data,1,4.9637,0,1,mixed,0.2181,0
0,0,None,0,0,DELETE,1,application/json,0,0.0,0,1,none,0.3436,1
0,0,None,0,0,GET,0,application/json,0,0.0,0,0,cookie,0.2573,1
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.9725,0,0,cookie,0.1366,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.7344,1
1,0,Strict,0,1,POST,1,application/json,0,4.8369,1,0,none,0.345,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.6429,1
1,0,Strict,0,1,POST,1,text/plain,0,3.5407,1,1,header_only,0.697,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.9419,1
0,1,Lax,0,0,POST,1,multipart/form-data,1,5.4931,0,1,mixed,0.0853,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,none,0.6158,1
0,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6332,1
1,1,Strict,1,0,GET,0,text/plain,1,4.8704,1,1,header_only,0.5334,0
0,1,Strict,1,1,POST,1,multipart/form-data,0,3.6467,1,0,mixed,0.1604,0
1,0,absent,0,0,POST,1,application/json,1,3.3292,1,0,none,0.3347,0
0,1,Strict,1,1,DELETE,1,application/json,1,4.0715,1,0,mixed,0.671,0
1,1,Lax,1,1,PUT,1,application/x-www-form-urlencoded,1,3.8719,1,0,mixed,0.3694,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8867,1
1,0,Lax,1,0,POST,0,application/x-www-form-urlencoded,1,5.1339,1,1,none,0.0865,0
1,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,1.2731,0,1,cookie,0.817,1
1,1,Lax,1,0,POST,0,application/json,0,5.7464,1,1,none,0.5988,0
1,1,Lax,0,1,PUT,1,application/x-www-form-urlencoded,0,3.0514,1,0,header_only,0.4492,0
1,0,Strict,0,0,POST,0,text/plain,0,5.2592,1,0,header_only,0.3636,0
1,0,Lax,1,0,PUT,0,application/json,1,4.4611,1,1,none,0.0386,0
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.2318,1,1,cookie,0.2352,0
1,0,Lax,0,0,POST,1,application/json,1,4.2443,1,0,none,0.6057,0
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,cookie,0.454,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8066,1
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.9257,1,1,cookie,0.0055,0
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,0,mixed,0.8152,1
1,1,Strict,1,1,POST,1,multipart/form-data,1,4.7819,1,1,cookie,0.593,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6497,1
1,0,Lax,1,1,POST,0,text/plain,1,4.5082,1,1,cookie,0.5996,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.9865,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.7335,1
0,0,None,1,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7152,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7692,1
0,0,None,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.8328,1
1,1,Strict,0,0,GET,0,application/json,1,5.5959,1,1,header_only,0.3598,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7549,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.6387,1
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,4.5922,1,0,cookie,0.4928,0
1,0,Lax,0,1,POST,1,text/plain,1,3.6486,1,1,cookie,0.2489,0
1,1,Strict,1,0,POST,1,application/json,1,4.3277,1,1,mixed,0.1663,0
1,1,Strict,0,0,DELETE,1,application/json,1,5.2049,1,0,mixed,0.5934,0
1,0,Strict,0,0,POST,1,application/json,1,4.2528,1,0,none,0.5815,0
0,0,None,0,0,POST,1,text/plain,0,0.0,0,1,none,0.4735,1
1,1,Strict,1,0,PUT,1,multipart/form-data,1,4.9527,1,0,header_only,0.1104,0
0,1,Lax,1,0,POST,1,text/plain,1,3.2033,1,1,cookie,0.0638,0
1,1,Lax,1,1,GET,0,application/json,1,3.9874,1,0,none,0.1202,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.4092,1
1,1,Strict,0,1,DELETE,1,text/plain,0,4.9117,1,1,none,0.1251,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.9146,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9997,1
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,5.0111,1,0,mixed,0.3893,0
0,0,absent,0,0,DELETE,1,application/json,0,0.0,0,1,none,0.2432,1
1,0,Strict,1,0,POST,0,multipart/form-data,1,5.5759,1,1,cookie,0.4076,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,mixed,0.529,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,0,0.0,0,0,none,0.4414,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.8671,1
1,0,absent,1,0,PUT,1,application/x-www-form-urlencoded,1,1.4211,0,1,cookie,0.8269,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.5315,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9496,1
